name,category,location,lat,lng,polarity,numReviews,monthly_reviews,review_variance
Rubis,restaurant,Paris,48.833474,2.324851,6,21,"[1, 0, 2, 1, 2, 4, 2, 1, 2, 3, 2, 1]",1.0208333333333333
Le Chantefable,restaurant,Paris,48.86644037611,2.3997616767883,6,21,"[1, 1, 1, 0, 3, 3, 4, 2, 1, 2, 1, 2]",1.1875
UGC Orient-Express,attraction,Paris,48.862062,2.347598,6,21,"[2, 1, 1, 1, 1, 2, 2, 3, 2, 3, 2, 1]",0.5208333333333334
Parc André-Citroën,attraction,Paris,48.840881791306,2.275242805481,6,21,"[1, 0, 2, 1, 2, 4, 5, 1, 2, 2, 1, 0]",2.0208333333333335
Le Club 79,attraction,Paris,48.870796,2.302149,6,21,"[0, 3, 1, 0, 6, 1, 1, 3, 5, 1, 0, 0]",3.8541666666666665
Arènes de Lutèce,attraction,Paris,48.845090095363,2.3528873920441,6,21,"[1, 1, 0, 2, 2, 3, 2, 1, 5, 1, 3, 0]",1.8541666666666667
Piscine Joséphine Baker,attraction,Paris,48.836166521005,2.3756541248091,6,21,"[3, 0, 3, 0, 3, 4, 3, 4, 0, 0, 0, 1]",2.6875
Falstaff,attraction,Paris,48.842784,2.326128,6,21,"[2, 3, 3, 0, 3, 0, 5, 2, 3, 0, 0, 0]",2.6875
Irène et Bernard,attraction,Paris,48.893763973623,2.3222540680827,6,21,"[1, 1, 3, 0, 1, 3, 3, 3, 2, 1, 1, 2]",1.0208333333333333
Parvis de Notre-Dame,attraction,Paris,48.85340681055,2.3484563827515,6,21,"[0, 0, 2, 0, 4, 2, 3, 2, 2, 4, 0, 2]",2.0208333333333335
Le Quinzième,restaurant,Paris,48.84294,2.275854,8,20,"[0, 1, 3, 2, 0, 3, 2, 4, 2, 2, 0, 1]",1.5555555555555554
Le Pain Quotidien - Varenne,restaurant,Paris,48.853808,2.324386,7,20,"[2, 1, 3, 1, 3, 1, 3, 1, 0, 1, 4, 0]",1.5555555555555554
Chez Plumeau,restaurant,Paris,48.886322,2.340341,7,20,"[0, 1, 2, 0, 2, 2, 4, 6, 2, 1, 0, 0]",3.055555555555555
Le Vingtième Art,restaurant,Paris,48.854524,2.400729,7,20,"[0, 1, 1, 0, 2, 4, 1, 2, 0, 4, 2, 3]",1.8888888888888886
A Verse Toujours,restaurant,Paris,48.838388,2.35091,7,20,"[2, 0, 0, 0, 1, 1, 2, 3, 5, 5, 1, 0]",3.0555555555555554
Le Passy,attraction,Paris,48.858557,2.284398,7,20,"[0, 0, 2, 4, 2, 2, 0, 2, 3, 2, 1, 2]",1.3888888888888886
Préfecture de police,poi,Paris,48.854739,2.345559,6,20,"[3, 1, 1, 0, 5, 4, 2, 1, 0, 3, 0, 0]",2.722222222222222
Djoon Club,restaurant,Paris,48.836546,2.371384,6,20,"[1, 1, 3, 1, 3, 1, 2, 2, 0, 2, 3, 1]",0.8888888888888888
Le Flandrin,restaurant,Paris,48.864196,2.272171,6,20,"[0, 1, 1, 1, 4, 2, 0, 4, 1, 4, 1, 1]",2.055555555555555
L'Inédit Café,restaurant,Paris,48.83753,2.391712,6,20,"[1, 1, 1, 2, 1, 3, 2, 2, 1, 3, 2, 1]",0.5555555555555556
Le Royal Turenne,restaurant,Paris,48.85656,2.36442,6,20,"[3, 0, 0, 3, 1, 4, 2, 4, 1, 1, 1, 0]",2.055555555555555
La Criée - Montparnasse,restaurant,Paris,48.843492,2.323926,6,20,"[1, 1, 3, 0, 2, 2, 4, 5, 2, 0, 0, 0]",2.555555555555555
EXKi,restaurant,Paris,48.831092,2.376514,6,20,"[3, 2, 1, 2, 1, 2, 1, 1, 3, 3, 1, 0]",0.888888888888889
Le Wilson,restaurant,Paris,48.863347,2.287865,6,20,"[1, 1, 4, 0, 1, 3, 3, 0, 2, 2, 3, 0]",1.7222222222222223
Koff,restaurant,Paris,48.884775,2.340114,6,20,"[0, 0, 3, 0, 2, 2, 4, 1, 5, 2, 0, 1]",2.555555555555555
La Panfoulia,attraction,Paris,48.857956,2.356663,6,20,"[1, 1, 0, 2, 5, 1, 2, 3, 0, 4, 0, 1]",2.388888888888889
Bong,restaurant,Paris,48.84275,2.30573,8,19,"[1, 0, 4, 1, 1, 1, 1, 1, 3, 2, 3, 1]",1.2430555555555556
Le Recrutement Cafe,restaurant,Paris,48.859986,2.309985,7,19,"[2, 1, 0, 2, 4, 1, 1, 3, 3, 2, 0, 0]",1.5763888888888886
Le Roussillon,restaurant,Paris,48.857761,2.30601,7,19,"[1, 0, 0, 2, 3, 3, 1, 2, 1, 4, 2, 0]",1.5763888888888886
Scossa,restaurant,Paris,48.869888,2.285068,7,19,"[0, 2, 2, 1, 2, 0, 1, 1, 3, 2, 2, 3]",0.9097222222222222
Eric Kayser,restaurant,Paris,48.85834,2.328326,7,19,"[2, 2, 2, 3, 1, 1, 1, 2, 1, 2, 1, 1]",0.40972222222222215
Miss Manon Snc,restaurant,Paris,48.854594,2.362546,7,19,"[2, 2, 2, 0, 2, 2, 3, 2, 0, 1, 2, 1]",0.7430555555555557
Le Village,restaurant,Paris,48.86906,2.323714,7,19,"[1, 0, 5, 1, 2, 1, 1, 2, 2, 1, 1, 2]",1.4097222222222223
Ossek Garden,restaurant,Paris,48.866282,2.368038,7,19,"[0, 0, 1, 2, 4, 1, 0, 1, 2, 3, 5, 0]",2.576388888888889
Afaria,restaurant,Paris,48.836015,2.291527,7,19,"[1, 0, 0, 3, 1, 2, 2, 1, 4, 3, 0, 2]",1.576388888888889
Le Galopin,restaurant,Paris,48.874312,2.372726,7,19,"[0, 0, 4, 1, 0, 1, 0, 2, 4, 2, 4, 1]",2.4097222222222223
Le Saint Germain,restaurant,Paris,48.855847,2.325352,7,19,"[0, 2, 1, 1, 2, 1, 3, 5, 1, 0, 2, 1]",1.7430555555555556
Dirty Dick,attraction,Paris,48.881528125147,2.337308329879,7,19,"[0, 0, 6, 2, 2, 1, 2, 3, 3, 0, 0, 0]",3.076388888888889
Pierre and Marie Curie University,poi,Paris,48.847104,2.357499,6,19,"[6, 0, 0, 6, 1, 0, 2, 1, 0, 2, 0, 1]",4.409722222222222
Gare SNCF de Paris Saint-Lazare,poi,Paris,48.876372969983,2.3253893852234,6,19,"[1, 0, 3, 0, 2, 2, 1, 4, 3, 2, 1, 0]",1.576388888888889
La Régalade,restaurant,Paris,48.824911,2.320364,6,19,"[2, 2, 0, 4, 2, 0, 3, 1, 1, 3, 1, 0]",1.5763888888888893
Wok Cooking,restaurant,Paris,48.855077,2.374727,6,19,"[0, 0, 3, 1, 1, 2, 1, 1, 5, 3, 1, 1]",1.9097222222222225
La Garconniere,restaurant,Paris,48.84049,2.258091,6,19,"[1, 1, 5, 2, 2, 2, 1, 0, 1, 3, 0, 1]",1.7430555555555554
La Tour de Pise,restaurant,Paris,48.89442,2.343298,6,19,"[2, 0, 3, 0, 2, 2, 0, 0, 1, 4, 4, 1]",2.076388888888889
Villa Pereire,restaurant,Paris,48.885605,2.297756,6,19,"[2, 0, 2, 2, 1, 1, 1, 3, 2, 2, 2, 1]",0.5763888888888887
Pierre Hermé,restaurant,Paris,48.842691,2.312131,6,19,"[0, 1, 0, 0, 2, 1, 3, 2, 1, 3, 3, 3]",1.409722222222222
Au petit Sud Ouest,restaurant,Paris,48.856872,2.301152,6,19,"[0, 1, 0, 2, 2, 3, 4, 1, 0, 2, 3, 1]",1.5763888888888886
Pho Tai,restaurant,Paris,48.822096,2.361306,6,19,"[0, 0, 1, 2, 1, 1, 2, 3, 3, 1, 5, 0]",2.076388888888889
Café Odessa,restaurant,Paris,48.841227,2.324736,6,19,"[1, 2, 2, 3, 1, 1, 3, 1, 1, 3, 0, 1]",0.9097222222222223
Piccolo Rosso Trattoria Pulcinella,restaurant,Paris,48.89084,2.345864,6,19,"[0, 1, 2, 5, 1, 0, 2, 2, 1, 3, 1, 1]",1.743055555555556
McDonald's,restaurant,Paris,48.82838895404,2.3276263475418,6,19,"[1, 1, 4, 1, 3, 1, 0, 3, 1, 1, 2, 1]",1.243055555555556
Aquaboulevard,attraction,Paris,48.83289,2.277029,6,19,"[1, 0, 1, 2, 3, 5, 0, 2, 1, 3, 0, 1]",2.0763888888888893
Jardin de Reuilly,attraction,Paris,48.842124,2.387627,6,19,"[0, 1, 1, 2, 3, 1, 4, 4, 2, 1, 0, 0]",1.9097222222222223
Musée Marmottan Monet,attraction,Paris,48.859262063759,2.2676798231179,6,19,"[1, 4, 0, 1, 1, 2, 3, 2, 1, 3, 1, 0]",1.409722222222222
Casino de Paris,attraction,Paris,48.87917420477,2.329278588295,6,19,"[2, 4, 3, 0, 0, 5, 0, 1, 0, 2, 0, 2]",2.743055555555556
Corcoran's,attraction,Paris,48.884444616735,2.3306465148926,6,19,"[0, 0, 4, 2, 1, 3, 0, 3, 4, 0, 1, 1]",2.243055555555556
Piscine Keller,attraction,Paris,48.847552229569,2.2827640335918,6,19,"[1, 0, 0, 1, 1, 1, 5, 1, 3, 3, 1, 2]",1.9097222222222223
Place Georges Pompidou,attraction,Paris,48.860691626223,2.3515677452087,6,19,"[1, 1, 1, 2, 0, 1, 2, 2, 3, 4, 1, 1]",1.076388888888889
Sherry Butt,attraction,Paris,48.853318945721,2.3640343859675,6,19,"[2, 1, 0, 1, 0, 1, 1, 3, 3, 4, 2, 1]",1.4097222222222223
The Broken Arm,restaurant,Paris,48.864667,2.361466,9,18,"[0, 1, 3, 2, 4, 1, 1, 2, 2, 2, 0, 0]",1.4166666666666667
Le Pré Catelan,restaurant,Paris,48.865033,2.25068,8,18,"[1, 0, 1, 1, 4, 0, 1, 1, 2, 3, 4, 0]",1.9166666666666667
UNESCO,poi,Paris,48.849665165658,2.3061740398407,7,18,"[4, 3, 1, 1, 4, 1, 0, 0, 1, 2, 1, 0]",1.9166666666666667
La Tour d'Argent,restaurant,Paris,48.849802,2.355077,7,18,"[3, 1, 1, 0, 2, 1, 1, 2, 2, 3, 2, 0]",0.9166666666666666
La Brioche Dorée,restaurant,Paris,48.873005,2.298564,7,18,"[0, 2, 3, 1, 1, 1, 0, 3, 2, 1, 3, 1]",1.0833333333333333
L'éclair de Génie,restaurant,Paris,48.856189,2.360603,7,18,"[2, 2, 0, 1, 1, 2, 2, 1, 2, 1, 3, 1]",0.5833333333333334
Au Boeuf Couronné,restaurant,Paris,48.888029,2.390802,7,18,"[1, 2, 1, 0, 2, 0, 1, 2, 2, 2, 1, 4]",1.0833333333333333
Waou Club Med Gym Bercy,attraction,Paris,48.833168,2.387408,7,18,"[1, 0, 2, 1, 2, 1, 2, 1, 2, 1, 0, 5]",1.5833333333333333
La Geode,attraction,Paris,48.89456,2.388599,7,18,"[0, 1, 1, 1, 1, 3, 0, 2, 5, 0, 4, 0]",2.5833333333333335
Galway,attraction,Paris,48.8540715,2.343848,7,18,"[1, 0, 1, 4, 2, 1, 2, 1, 3, 0, 2, 1]",1.25
La Seine,attraction,Paris,48.858094061629,2.33882188797,7,18,"[1, 1, 2, 2, 4, 0, 4, 2, 1, 1, 0, 0]",1.75
"Métro Saint-Lazare [3,12,13,14]",poi,Paris,48.875632063015,2.3246812820435,6,18,"[1, 1, 1, 1, 4, 2, 2, 0, 2, 0, 2, 2]",1.0833333333333333
Bread and Roses,restaurant,Paris,48.846989,2.331476,6,18,"[4, 0, 2, 1, 2, 1, 2, 3, 1, 1, 1, 0]",1.25
Le Temps des Cerises,restaurant,Paris,48.827882,2.350589,6,18,"[1, 0, 1, 1, 4, 1, 3, 3, 1, 1, 0, 2]",1.4166666666666667
Le Grand Pan,restaurant,Paris,48.833112,2.30572,6,18,"[0, 2, 0, 4, 2, 2, 1, 0, 3, 1, 2, 1]",1.4166666666666667
2 Bis Café,restaurant,Paris,48.8477,2.352327,6,18,"[2, 2, 2, 0, 0, 3, 1, 3, 2, 3, 0, 0]",1.4166666666666667
Le Rostand,restaurant,Paris,48.847717,2.340232,6,18,"[0, 1, 0, 1, 0, 2, 3, 2, 3, 6, 0, 0]",3.0833333333333335
Grenier à Pain,restaurant,Paris,48.885292,2.336724,6,18,"[3, 1, 0, 1, 0, 1, 0, 5, 2, 2, 1, 2]",1.9166666666666667
La Taverne de Cluny,restaurant,Paris,48.851612,2.34383,6,18,"[1, 2, 1, 0, 3, 1, 0, 0, 2, 3, 4, 1]",1.5833333333333333
Les Tablettes de Jean-Louis Nomicos,restaurant,Paris,48.870301,2.283063,6,18,"[1, 1, 1, 3, 2, 0, 2, 0, 4, 1, 0, 3]",1.5833333333333333
En Attendant l'Or,restaurant,Paris,48.850393,2.38423934,6,18,"[2, 1, 3, 3, 2, 1, 2, 2, 1, 1, 0, 0]",0.9166666666666666
Île Saint-Louis,attraction,Paris,48.85205137904,2.3559665679932,6,18,"[1, 0, 1, 2, 1, 1, 1, 3, 3, 3, 2, 0]",1.0833333333333333
Opéra Bastille,attraction,Paris,48.851944,2.370556,6,18,"[0, 1, 3, 0, 6, 0, 1, 0, 0, 2, 1, 4]",3.4166666666666665
Bar du Central,restaurant,Paris,48.859519,2.306798,9,17,"[5, 1, 2, 0, 1, 5, 0, 0, 1, 0, 2, 0]",3.076388888888889
Starbucks,restaurant,Paris,48.850993,2.342772,7,17,"[1, 2, 3, 0, 0, 3, 0, 2, 3, 2, 0, 1]",1.4097222222222223
La Grande Armée,restaurant,Paris,48.874172,2.292445,7,17,"[0, 1, 1, 2, 0, 2, 1, 0, 1, 4, 4, 1]",1.7430555555555554
Chez Younice Restaurant Marocain,restaurant,Paris,48.851579,2.399303,7,17,"[1, 2, 3, 1, 1, 2, 2, 1, 0, 2, 0, 2]",0.7430555555555557
Bread & Roses,restaurant,Paris,48.869241,2.322006,7,17,"[1, 2, 0, 1, 1, 4, 3, 1, 3, 1, 0, 0]",1.5763888888888886
La Belle Ronde,restaurant,Paris,48.833816,2.329754,7,17,"[1, 2, 0, 2, 0, 5, 1, 3, 1, 1, 0, 1]",1.9097222222222217
Sushi Gourmet,restaurant,Paris,48.852971,2.275489,7,17,"[1, 0, 2, 2, 3, 3, 0, 0, 3, 0, 3, 0]",1.7430555555555554
Bistro de la Muette,restaurant,Paris,48.858308,2.273483,7,17,"[1, 1, 3, 2, 0, 3, 1, 1, 0, 3, 2, 0]",1.2430555555555556
La Cité des Enfants,attraction,Paris,48.895944,2.387147,7,17,"[2, 1, 1, 2, 1, 2, 1, 3, 0, 1, 3, 0]",0.9097222222222222
Les Ondes,restaurant,Paris,48.851242,2.278213,6,17,"[1, 0, 2, 1, 1, 2, 3, 1, 2, 3, 0, 1]",0.9097222222222222
